"sub_id","sex","age","edu","polAffil","group_cond","ind_cond","img_order","solo","attention","complete","RegAtmpt_Q01","RegAtmpt_Q02","RegAtmpt_Q03","EmoReg_Q01","EmoReg_Q02","EmoReg_Q03","EmoReg_Q04","EmoReg_Q05","EmoReg_Q06","conf1","conf2","conf3","conf4_r","conf5","conf6","EI_sea1","EI_sea2","EI_sea3","EI_sea4","EI_oea1","EI_oea2","EI_oea3","EI_oea4","EI_uoe1","EI_uoe2","EI_uoe3","EI_uoe4","EI_roe1","EI_roe2","EI_roe3","EI_roe4","groupID","studyID","attention_check","exp_i","trial","txt","rate","exp_i_dup","img","grp_method","grp_goal","subgrp"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"11","What a shot to see blood splattering like that, might be boxin",3,16,"11","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"12","The fire looks incredible this has to be stunt from a movie",2,16,"12","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"13","Not sure if some body modification or injury but it looks gross.",7,16,"13","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"14","Looks like a image full of grief and people suffering",8,16,"14","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"15","This is a beautiful shot for what must have been an awful disaster",2,16,"15","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"16","How awful I wonder if they found family for perosn",9,16,"16","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"17","Completely terrible scene and even with dogs casually there makes me think death could happen anytime",10,16,"17","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"18","Kids look so devastated I feel for them",7,16,"18","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"19","Thats the type of accident you never want to see",7,16,"19","reappraisal","motivated","control"
"A15QHBPNWFBUIS","male","28","Bachelor’s degree","3","reapp_target","control","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","false",NA,"completed","Not at all","To a very low degree","Not at all","To a high degree","To some degree","Not at all","To a low degree","To a very high degree","To a very low degree","Disagree","Strongly disagree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Agree","Strongly agree","Neither agree or disagree","Agree","Neither agree or disagree","Somewhat disagree","Somewhat agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","id-uwffo-1-5","id-uwffo-1",NA,16,"20","Heroic but also tragic I really hope the woman made it out aliv",8,16,"20","reappraisal","motivated","control"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"1","Maybe he's doing target practice.",NA,16,"9","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"3","She is a survivor being taken care of.",NA,16,"7","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"4","I can't seem to reframe this one.",NA,16,"6","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"5","Those people are lucky to have survived.  What a blessing.",7,16,"14","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"6","Working to win a boxing match.",NA,16,"11","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"7","Cute kids",NA,16,"18","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"8","I can't rethink this one - it's awful.",10,16,"17","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"9","Cool graphic.",7,16,"12","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"10","Some sort of movie casting.",NA,16,"5","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"11","Aww, a brand new life.",5,16,"1","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"12","Looks like a scene from a movie.",3,16,"15","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"13","Ouch",NA,16,"19","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"14","Some sort of tribal ritual?",3,16,"13","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"15","How heroic!",3,16,"20","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"16","Looks like a movie scene.",3,16,"3","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"17","This guy looks tired.",5,16,"2","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"18","This is horrible.",9,16,"16","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"19","First rule about",4,16,"8","reappraisal","non_motivated","treatment"
"A1CYBYGWLZI29A","female","44","Bachelor’s degree","Extremely Conservative","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false","fail","completed","To some degree","To a high degree","To a high degree","To a high degree","To a low degree","To some degree","To some degree","To some degree","To some degree","Strongly disagree","Disagree","Neither agree or disagree","Agree","Disagree","Strongly disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1","1",16,"20","Movie makeup.",4,16,"4","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"1","the man is just holding a prop gun",3,16,"9","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"2","he is helping someone into the van, maybe they are disabled",2,16,"10","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"3","what a wonderful halloween costume, so creative.",6,16,"7","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"4","she had an accident but looks like she is healing very well",4,16,"6","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"5","they are all so lucky to have survived the accident.",2,16,"14","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"6","very realistic costume make up, maybe he is acting in a movie",5,16,"11","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"7","the boys are waiting for their father to get off work to take them to the park",1,16,"18","reappraisal","non_motivated","treatment"
"A1JWKT0IS06YKL","female","37","High school or GED","5","reapp","reapp","9,10,7,6,14,11,18,17,12,5,1,15,19,13,20,3,2,16,8,4","false",NA,"completed","To a high degree","To a very high degree","To a very high degree","To some degree","To a low degree","To a high degree","To a high degree","To some degree","To some degree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Neither agree or disagree","Neither agree or disagree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","id-uwffo-1-4","id-uwffo-1",NA,16,"8","someone spilled a bucket of paint and s",9,16,"17","reappraisal","non_motivated","treatment"
